label,type,name,status,file,line
thm:algebraic-family-rigidity,theorem,Algebraic-family rigidity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,6932
cor:saturation-algebraic-families,corollary,"Saturation at all non-critical levels for
algebraic families; \ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7037
thm:conformal-bootstrap-rigidity,theorem,$L_0$-bootstrap rigidity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7099
cor:one-channel-no-lie,corollary,"One-channel criterion without Lie symmetry;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7205
thm:tautological-line-support,theorem,"Tautological line support;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7434
cor:mc2-single-hypothesis,corollary,"MC2 reduced to cyclic model;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7535
thm:convolution-dg-lie-structure,theorem,"dg~Lie structure from the modular operad;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7689
thm:modular-quantum-linfty,theorem,"Full homotopy upgrade: quantum $L_\infty$ structure;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,7754
thm:operadic-homotopy-convolution-modular,theorem,"Operadic homotopy convolution;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_modular_koszul.tex,8092
thm:modular-homotopy-convolution,theorem,"Modular homotopy convolution;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,8118
prop:modular-homotopy-type-structure,proposition,"Structure of the modular homotopy type;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,8202
cor:strictification-comparison,corollary,"Strictification comparison;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,8249
thm:shadow-homotopy-invariance,theorem,"Homotopy invariance of the shadow algebra;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_modular_koszul.tex,8318
cor:deformation-functoriality,corollary,"Functoriality of the modular deformation functor;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_modular_koszul.tex,8361
cor:vol1-theta-log-fm-twisting-data,corollary,"$\Theta_\cA$ as universal modular twisting
morphism; \ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,8572
prop:vol1-first-two-weights-log-fm,proposition,First two weights; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,8827
prop:master-equation-from-mc,proposition,All-arity master equation from MC,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9314
thm:recursive-existence,theorem,Recursive existence; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9366
thm:ran-coherent-bar-cobar,theorem,Ran-coherent bar-cobar equivalence,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9399
thm:shadow-channel-decomposition,theorem,Shadow channel decomposition; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9459
cor:shadow-cauchy-schwarz,corollary,Shadow Cauchy--Schwarz inequality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9539
prop:critical-locus-complementarity,proposition,Critical-locus form of complementarity,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9589
thm:theta-direct-derivation,theorem,"The explicit formula: direct derivation;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9711
lem:graph-sum-truncation,lemma,Graph-sum truncation criterion,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,9999
conj:operadic-complexity-detailed,theorem,Operadic complexity,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10074
prop:shadow-formality-low-arity,proposition,Shadow--formality identification at low arity,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10160
thm:shadow-formality-identification,theorem,Shadow tower as formality obstruction tower,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10231
thm:shadow-archetype-classification,theorem,Shadow archetype classification,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10539
cor:shadow-depth-koszul-invariance,corollary,Shadow depth under Koszul duality,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10623
thm:shadow-separation,theorem,Shadow separation and completeness,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10644
thm:shadow-tautological-ring,theorem,Shadow classes in the tautological ring,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10789
cor:analytic-shadow-realization,corollary,Analytic shadow realization,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,10932
prop:finite-jet-rigidity,proposition,Finite-jet rigidity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11078
prop:polynomial-level-dependence,proposition,Polynomial level dependence; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11101
prop:gaussian-collapse-abelian,proposition,Gaussian collapse for abelian input; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11137
thm:cubic-gauge-triviality,theorem,Cubic gauge triviality and canonical quartic class,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11219
prop:independent-sum-factorization,proposition,Independent sum factorization,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11291
thm:platonic-adjunction,theorem,The platonic adjunction,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11363
cor:envelope-universal-mc,corollary,The envelope carries the universal MC class,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11496
conj:tropical-koszulness,theorem,Tropical Koszulness,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11578
prop:genus0-curve-independence,proposition,Genus-$0$ curve-independence,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11670
prop:chriss-ginzburg-structure,proposition,MC structure principle; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,11858
prop:planted-forest-tropical,proposition,"Tropical identification of planted forests;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_modular_koszul.tex,12033
thm:planted-forest-tropicalization,theorem,"Planted forests as tropicalization of log-FM spaces;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_modular_koszul.tex,12097
cor:weight-filtration-tropical,corollary,"Weight filtration = tropical codimension;
\ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/higher_genus_modular_koszul.tex,12174
prop:planar-forest-coinvariant,proposition,"Planar forests map to unordered forests;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12236
thm:planar-forest-tropicalization,theorem,Planar tropicalization; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12270
prop:coefficient-algebras-well-defined,proposition,"Square-zero property of the ambient differential;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12346
thm:convolution-d-squared-zero,theorem,Square-zero: convolution level; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12380
conj:differential-square-zero,theorem,Square-zero: ambient level; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12394
thm:inductive-genus-determination,theorem,"Inductive genus determination;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12542
cor:genus-base-cases,corollary,Base cases; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12611
rem:genus2-shell-activation,theorem,"Genus-$2$ shell activation as depth diagnostic;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12647
prop:2d-convergence,proposition,"Two-dimensional convergence;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12761
thm:analytic-algebraic-comparison,theorem,Analytic = algebraic; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12818
thm:determinantal-branch-formula,theorem,Determinantal branch formula; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12954
thm:transport-lifted-covers,theorem,Transport of lifted covers; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,12990
thm:common-sheet-law,theorem,Common-sheet multiplication law; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,13021
thm:spectral-hierarchy,theorem,Hierarchy of spectral invariants; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,13085
cor:frontier-is-cubic,corollary,The frontier is cubic; \ClaimStatusProvedHere,ProvedHere,chapters/theory/higher_genus_modular_koszul.tex,13121
thm:hochschild-classical-comparison,theorem,Comparison with classical theory; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,96
thm:virasoro-hochschild,theorem,Virasoro Hochschild cohomology; \ClaimStatusProvedHere,ProvedHere,chapters/theory/hochschild_cohomology.tex,106
thm:critical-level-cohomology,theorem,Critical level cohomology; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,138
thm:w-algebra-hochschild,theorem,W-algebra cohomology; \ClaimStatusProvedHere,ProvedHere,chapters/theory/hochschild_cohomology.tex,150
thm:deformation-classification,theorem,Deformation classification; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,309
thm:maurer-cartan-deformations,theorem,Maurer--Cartan equation; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,330
thm:bar-spectral-sequence-hochschild,theorem,Bar spectral sequence; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,354
thm:hochschild-chain-complex,theorem,Hochschild complex is a chain complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/hochschild_cohomology.tex,459
lem:cyclic-commutes,lemma,Cyclic operator commutes with Hochschild differential; \ClaimStatusProvedHere,ProvedHere,chapters/theory/hochschild_cohomology.tex,539
thm:connes-exact-sequence,theorem,Connes mixed-complex structure; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,571
cor:connes-SBI,corollary,Connes SBI exact sequence; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,594
thm:HC-spectral-sequence,theorem,Hochschild-cyclic spectral sequence; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,603
thm:E2-page-formula,theorem,Second-page formula; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,625
thm:partition-cyclic,theorem,Partition function as cyclic homology; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/hochschild_cohomology.tex,739
cor:cyclic-homology-duality,corollary,Cyclic homology duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/hochschild_cohomology.tex,795
cor:hochschild-cup-exchange,corollary,Hochschild cup product exchange; \ClaimStatusProvedHere,ProvedHere,chapters/theory/hochschild_cohomology.tex,826
thm:bar-nilpotence-intro,theorem,Bar nilpotence; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/introduction.tex,393
thm:central-charge-complementarity,theorem,Central charge complementarity; \ClaimStatusProvedHere,ProvedHere,chapters/theory/introduction.tex,725
thm:modular-koszul-duality-main,theorem,Modular Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/introduction.tex,826
cor:shadow-separation-intro,corollary,"Shadow separation; \ClaimStatusProvedHere;
  Theorem~\textup{\ref{thm:shadow-separation}}",ProvedHere,chapters/theory/introduction.tex,925
prop:modular-homotopy-classification,proposition,"Classification by modular homotopy type;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/introduction.tex,1343
prop:shadow-massey-identification,proposition,"Genus-$0$ shadow obstructions $=$ $A_\infty$
Massey products; \ClaimStatusProvedHere",ProvedHere,chapters/theory/introduction.tex,1413
prop:chirAss-self-dual,proposition,"\texorpdfstring{$\chirAss$}{Ass-ch} self-duality;
\ClaimStatusProvedHere",ProvedHere,chapters/theory/introduction.tex,2632
lem:chiral-enveloping-well-defined,lemma,Well-definedness of chiral enveloping algebra; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,154
thm:chiral-bar-resolution-exact,theorem,Exactness of chiral bar resolution; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,199
thm:chiral-hochschild-complex,theorem,Chiral Hochschild complex; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,239
thm:geometric-chiral-hochschild,theorem,Geometric model of chiral Hochschild cohomology; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,258
prop:cup-product-properties,proposition,Properties of cup product; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,315
thm:chiral-gerstenhaber-kps,theorem,"Chiral Gerstenhaber algebra {\cite{Ger63, Tamarkin00}}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,352
thm:ainfty-chiral-hochschild,theorem,\texorpdfstring{$A_\infty$}{A-infinity} structure on chiral Hochschild cohomology; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,378
thm:linfty-chiral-hochschild,theorem,\texorpdfstring{$L_\infty$}{L-infinity} structure {\cite{LV12}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,418
thm:periodicity-virasoro,theorem,Periodicity for Virasoro; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,438
thm:affine-periodicity-critical,theorem,Chiral Hochschild cohomology at critical level; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,566
prop:periodicity-same-type,proposition,Hochschild periodicity for same-type pairs; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,660
cor:hochschild-ring-koszul,corollary,Hochschild ring isomorphism under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,675
prop:admissible-levels-permuted,proposition,Admissible levels are permuted under Koszul duality; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,779
thm:mc-quadratic,theorem,Maurer--Cartan correspondence — quadratic case; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,901
thm:chiral-yangian-km,theorem,Affine Kac--Moody as chiral algebra; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,992
thm:chiral-yangian,theorem,Kazhdan--Lusztig equivalence at critical level; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,1015
thm:yangian-bar-complex-structure,theorem,Bar complex structure; \ClaimStatusProvedHere,ProvedHere,chapters/theory/koszul_pair_structure.tex,1022
thm:feigin-frenkel-bar,theorem,Feigin--Frenkel; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,1100
thm:frenkel-gaitsgory-langlands,theorem,Frenkel--Gaitsgory {\cite{FG06}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,1115
thm:w-algebra-sl4,theorem,"Structure of \texorpdfstring{$\mathcal{W}(\mathfrak{sl}_4, e_{subreg})$}{W(sl4, e\_subreg)} {\cite{KRW}}; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,1143
thm:ff-s-duality,theorem,"Feigin--Frenkel duality as S-duality, principal simply-laced case; \ClaimStatusProvedElsewhere",ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,1151
thm:koszul-equivalence-categories,theorem,Koszul equivalence of categories {\cite{BGS96}}; \ClaimStatusProvedElsewhere,ProvedElsewhere,chapters/theory/koszul_pair_structure.tex,1204
